GEO_ID,NAME,P1_001N
1000000US361090020002034,"Block 2034, Block Group 2, Census Tract 20, Tompkins County, New York",13
1000000US361090020002035,"Block 2035, Block Group 2, Census Tract 20, Tompkins County, New York",33
1000000US361090020002036,"Block 2036, Block Group 2, Census Tract 20, Tompkins County, New York",0
1000000US361090020002037,"Block 2037, Block Group 2, Census Tract 20, Tompkins County, New York",59
1000000US361090020002038,"Block 2038, Block Group 2, Census Tract 20, Tompkins County, New York",17
1000000US361090020002039,"Block 2039, Block Group 2, Census Tract 20, Tompkins County, New York",0
1000000US361090020002040,"Block 2040, Block Group 2, Census Tract 20, Tompkins County, New York",12
1000000US361090020002041,"Block 2041, Block Group 2, Census Tract 20, Tompkins County, New York",31
1000000US361090020003000,"Block 3000, Block Group 3, Census Tract 20, Tompkins County, New York",42
1000000US361090020003001,"Block 3001, Block Group 3, Census Tract 20, Tompkins County, New York",26
1000000US361090020003002,"Block 3002, Block Group 3, Census Tract 20, Tompkins County, New York",0
1000000US361090020003003,"Block 3003, Block Group 3, Census Tract 20, Tompkins County, New York",111
1000000US361090020003004,"Block 3004, Block Group 3, Census Tract 20, Tompkins County, New York",19
1000000US361090020003005,"Block 3005, Block Group 3, Census Tract 20, Tompkins County, New York",66
1000000US361090020003006,"Block 3006, Block Group 3, Census Tract 20, Tompkins County, New York",9
1000000US361090020003007,"Block 3007, Block Group 3, Census Tract 20, Tompkins County, New York",0
1000000US361090020003008,"Block 3008, Block Group 3, Census Tract 20, Tompkins County, New York",29
1000000US361090020003009,"Block 3009, Block Group 3, Census Tract 20, Tompkins County, New York",19
1000000US361090020003010,"Block 3010, Block Group 3, Census Tract 20, Tompkins County, New York",0
1000000US361090020003011,"Block 3011, Block Group 3, Census Tract 20, Tompkins County, New York",92
1000000US361090020003012,"Block 3012, Block Group 3, Census Tract 20, Tompkins County, New York",28
1000000US361090020003013,"Block 3013, Block Group 3, Census Tract 20, Tompkins County, New York",67
1000000US361090020003014,"Block 3014, Block Group 3, Census Tract 20, Tompkins County, New York",26
1000000US361090020003015,"Block 3015, Block Group 3, Census Tract 20, Tompkins County, New York",5
1000000US361090020003016,"Block 3016, Block Group 3, Census Tract 20, Tompkins County, New York",52
1000000US361090020003017,"Block 3017, Block Group 3, Census Tract 20, Tompkins County, New York",22
1000000US361090020003018,"Block 3018, Block Group 3, Census Tract 20, Tompkins County, New York",47
1000000US361090020003019,"Block 3019, Block Group 3, Census Tract 20, Tompkins County, New York",75
1000000US361090020003020,"Block 3020, Block Group 3, Census Tract 20, Tompkins County, New York",40
1000000US361090020003021,"Block 3021, Block Group 3, Census Tract 20, Tompkins County, New York",24
1000000US361090020003022,"Block 3022, Block Group 3, Census Tract 20, Tompkins County, New York",33
1000000US361090020003023,"Block 3023, Block Group 3, Census Tract 20, Tompkins County, New York",30
1000000US361090020003024,"Block 3024, Block Group 3, Census Tract 20, Tompkins County, New York",32
1000000US361090020003025,"Block 3025, Block Group 3, Census Tract 20, Tompkins County, New York",34
1000000US361090020003026,"Block 3026, Block Group 3, Census Tract 20, Tompkins County, New York",70
1000000US361090020003027,"Block 3027, Block Group 3, Census Tract 20, Tompkins County, New York",37
1000000US361090020003028,"Block 3028, Block Group 3, Census Tract 20, Tompkins County, New York",10
1000000US361090020003029,"Block 3029, Block Group 3, Census Tract 20, Tompkins County, New York",15
1000000US361090020003030,"Block 3030, Block Group 3, Census Tract 20, Tompkins County, New York",21
1000000US361090020003031,"Block 3031, Block Group 3, Census Tract 20, Tompkins County, New York",72
1000000US361090020003032,"Block 3032, Block Group 3, Census Tract 20, Tompkins County, New York",14
1000000US361090020003033,"Block 3033, Block Group 3, Census Tract 20, Tompkins County, New York",0
1000000US361090021001000,"Block 1000, Block Group 1, Census Tract 21, Tompkins County, New York",111
1000000US361090021001001,"Block 1001, Block Group 1, Census Tract 21, Tompkins County, New York",55
1000000US361090021001002,"Block 1002, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001003,"Block 1003, Block Group 1, Census Tract 21, Tompkins County, New York",9
1000000US361090021001004,"Block 1004, Block Group 1, Census Tract 21, Tompkins County, New York",14
1000000US361090021001005,"Block 1005, Block Group 1, Census Tract 21, Tompkins County, New York",26
1000000US361090021001006,"Block 1006, Block Group 1, Census Tract 21, Tompkins County, New York",37
1000000US361090021001007,"Block 1007, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001008,"Block 1008, Block Group 1, Census Tract 21, Tompkins County, New York",19
1000000US361090021001009,"Block 1009, Block Group 1, Census Tract 21, Tompkins County, New York",41
1000000US361090021001010,"Block 1010, Block Group 1, Census Tract 21, Tompkins County, New York",11
1000000US361090021001011,"Block 1011, Block Group 1, Census Tract 21, Tompkins County, New York",27
1000000US361090021001012,"Block 1012, Block Group 1, Census Tract 21, Tompkins County, New York",37
1000000US361090021001013,"Block 1013, Block Group 1, Census Tract 21, Tompkins County, New York",44
1000000US361090021001014,"Block 1014, Block Group 1, Census Tract 21, Tompkins County, New York",45
1000000US361090021001015,"Block 1015, Block Group 1, Census Tract 21, Tompkins County, New York",17
1000000US361090021001016,"Block 1016, Block Group 1, Census Tract 21, Tompkins County, New York",7
1000000US361090021001017,"Block 1017, Block Group 1, Census Tract 21, Tompkins County, New York",16
1000000US361090021001018,"Block 1018, Block Group 1, Census Tract 21, Tompkins County, New York",21
1000000US361090021001019,"Block 1019, Block Group 1, Census Tract 21, Tompkins County, New York",13
1000000US361090021001020,"Block 1020, Block Group 1, Census Tract 21, Tompkins County, New York",42
1000000US361090021001021,"Block 1021, Block Group 1, Census Tract 21, Tompkins County, New York",11
1000000US361090021001022,"Block 1022, Block Group 1, Census Tract 21, Tompkins County, New York",26
1000000US361090021001023,"Block 1023, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001024,"Block 1024, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001025,"Block 1025, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001026,"Block 1026, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001027,"Block 1027, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001028,"Block 1028, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001029,"Block 1029, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001030,"Block 1030, Block Group 1, Census Tract 21, Tompkins County, New York",15
1000000US361090021001031,"Block 1031, Block Group 1, Census Tract 21, Tompkins County, New York",14
1000000US361090021001032,"Block 1032, Block Group 1, Census Tract 21, Tompkins County, New York",13
1000000US361090021001033,"Block 1033, Block Group 1, Census Tract 21, Tompkins County, New York",7
1000000US361090021001034,"Block 1034, Block Group 1, Census Tract 21, Tompkins County, New York",10
1000000US361090021001035,"Block 1035, Block Group 1, Census Tract 21, Tompkins County, New York",116
1000000US361090021001036,"Block 1036, Block Group 1, Census Tract 21, Tompkins County, New York",34
1000000US361090021001037,"Block 1037, Block Group 1, Census Tract 21, Tompkins County, New York",48
1000000US361090021001038,"Block 1038, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001039,"Block 1039, Block Group 1, Census Tract 21, Tompkins County, New York",49
1000000US361090021001040,"Block 1040, Block Group 1, Census Tract 21, Tompkins County, New York",22
1000000US361090021001041,"Block 1041, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001042,"Block 1042, Block Group 1, Census Tract 21, Tompkins County, New York",25
1000000US361090021001043,"Block 1043, Block Group 1, Census Tract 21, Tompkins County, New York",65
1000000US361090021001044,"Block 1044, Block Group 1, Census Tract 21, Tompkins County, New York",11
1000000US361090021001045,"Block 1045, Block Group 1, Census Tract 21, Tompkins County, New York",11
1000000US361090021001046,"Block 1046, Block Group 1, Census Tract 21, Tompkins County, New York",35
1000000US361090021001047,"Block 1047, Block Group 1, Census Tract 21, Tompkins County, New York",16
1000000US361090021001048,"Block 1048, Block Group 1, Census Tract 21, Tompkins County, New York",29
1000000US361090021001049,"Block 1049, Block Group 1, Census Tract 21, Tompkins County, New York",17
1000000US361090021001050,"Block 1050, Block Group 1, Census Tract 21, Tompkins County, New York",3
1000000US361090021001051,"Block 1051, Block Group 1, Census Tract 21, Tompkins County, New York",16
1000000US361090021001052,"Block 1052, Block Group 1, Census Tract 21, Tompkins County, New York",73
1000000US361090021001053,"Block 1053, Block Group 1, Census Tract 21, Tompkins County, New York",25
1000000US361090021001054,"Block 1054, Block Group 1, Census Tract 21, Tompkins County, New York",45
1000000US361090021001055,"Block 1055, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001056,"Block 1056, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001057,"Block 1057, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001058,"Block 1058, Block Group 1, Census Tract 21, Tompkins County, New York",34
1000000US361090021001059,"Block 1059, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001060,"Block 1060, Block Group 1, Census Tract 21, Tompkins County, New York",8
1000000US361090021001061,"Block 1061, Block Group 1, Census Tract 21, Tompkins County, New York",0
1000000US361090021001062,"Block 1062, Block Group 1, Census Tract 21, Tompkins County, New York",52
1000000US361090021001063,"Block 1063, Block Group 1, Census Tract 21, Tompkins County, New York",54
1000000US361090021002000,"Block 2000, Block Group 2, Census Tract 21, Tompkins County, New York",0
1000000US361090021002001,"Block 2001, Block Group 2, Census Tract 21, Tompkins County, New York",0
1000000US361090021002002,"Block 2002, Block Group 2, Census Tract 21, Tompkins County, New York",39
1000000US361090021002003,"Block 2003, Block Group 2, Census Tract 21, Tompkins County, New York",75
1000000US361090021002004,"Block 2004, Block Group 2, Census Tract 21, Tompkins County, New York",38
1000000US361090021002005,"Block 2005, Block Group 2, Census Tract 21, Tompkins County, New York",25
1000000US361090021002006,"Block 2006, Block Group 2, Census Tract 21, Tompkins County, New York",165
1000000US361090021002007,"Block 2007, Block Group 2, Census Tract 21, Tompkins County, New York",20
1000000US361090021002008,"Block 2008, Block Group 2, Census Tract 21, Tompkins County, New York",24
1000000US361090021002009,"Block 2009, Block Group 2, Census Tract 21, Tompkins County, New York",0
1000000US361090021002010,"Block 2010, Block Group 2, Census Tract 21, Tompkins County, New York",0
1000000US361090021002011,"Block 2011, Block Group 2, Census Tract 21, Tompkins County, New York",3
1000000US361090021002012,"Block 2012, Block Group 2, Census Tract 21, Tompkins County, New York",0
1000000US361090021002013,"Block 2013, Block Group 2, Census Tract 21, Tompkins County, New York",0
1000000US361090021002014,"Block 2014, Block Group 2, Census Tract 21, Tompkins County, New York",0
1000000US361090021002015,"Block 2015, Block Group 2, Census Tract 21, Tompkins County, New York",52
1000000US361090021002016,"Block 2016, Block Group 2, Census Tract 21, Tompkins County, New York",0
1000000US361090021002017,"Block 2017, Block Group 2, Census Tract 21, Tompkins County, New York",4
1000000US361090021002018,"Block 2018, Block Group 2, Census Tract 21, Tompkins County, New York",28
1000000US361090021002019,"Block 2019, Block Group 2, Census Tract 21, Tompkins County, New York",16
1000000US361090021002020,"Block 2020, Block Group 2, Census Tract 21, Tompkins County, New York",125
1000000US361090021002021,"Block 2021, Block Group 2, Census Tract 21, Tompkins County, New York",92
1000000US361090021002022,"Block 2022, Block Group 2, Census Tract 21, Tompkins County, New York",80
1000000US361090021002023,"Block 2023, Block Group 2, Census Tract 21, Tompkins County, New York",8
1000000US361090021002024,"Block 2024, Block Group 2, Census Tract 21, Tompkins County, New York",0
1000000US361090021002025,"Block 2025, Block Group 2, Census Tract 21, Tompkins County, New York",35
1000000US361090021002026,"Block 2026, Block Group 2, Census Tract 21, Tompkins County, New York",22
1000000US361090021002027,"Block 2027, Block Group 2, Census Tract 21, Tompkins County, New York",0
1000000US361090021002028,"Block 2028, Block Group 2, Census Tract 21, Tompkins County, New York",26
1000000US361090021002029,"Block 2029, Block Group 2, Census Tract 21, Tompkins County, New York",18
1000000US361090021002030,"Block 2030, Block Group 2, Census Tract 21, Tompkins County, New York",7
1000000US361090021002031,"Block 2031, Block Group 2, Census Tract 21, Tompkins County, New York",4
1000000US361090021002032,"Block 2032, Block Group 2, Census Tract 21, Tompkins County, New York",140
1000000US361090021003000,"Block 3000, Block Group 3, Census Tract 21, Tompkins County, New York",66
1000000US361090021003001,"Block 3001, Block Group 3, Census Tract 21, Tompkins County, New York",30
1000000US361090021003002,"Block 3002, Block Group 3, Census Tract 21, Tompkins County, New York",45
1000000US361090021003003,"Block 3003, Block Group 3, Census Tract 21, Tompkins County, New York",17
1000000US361090021003004,"Block 3004, Block Group 3, Census Tract 21, Tompkins County, New York",58
1000000US361090021003005,"Block 3005, Block Group 3, Census Tract 21, Tompkins County, New York",0
1000000US361090021003006,"Block 3006, Block Group 3, Census Tract 21, Tompkins County, New York",19
1000000US361090021003007,"Block 3007, Block Group 3, Census Tract 21, Tompkins County, New York",16
1000000US361090021003008,"Block 3008, Block Group 3, Census Tract 21, Tompkins County, New York",0
1000000US361090021003009,"Block 3009, Block Group 3, Census Tract 21, Tompkins County, New York",16
1000000US361090021003010,"Block 3010, Block Group 3, Census Tract 21, Tompkins County, New York",83
1000000US361090021003011,"Block 3011, Block Group 3, Census Tract 21, Tompkins County, New York",72
1000000US361090021003012,"Block 3012, Block Group 3, Census Tract 21, Tompkins County, New York",0
1000000US361090021003013,"Block 3013, Block Group 3, Census Tract 21, Tompkins County, New York",10
1000000US361090021003014,"Block 3014, Block Group 3, Census Tract 21, Tompkins County, New York",22
1000000US361090021003015,"Block 3015, Block Group 3, Census Tract 21, Tompkins County, New York",41
1000000US361090021003016,"Block 3016, Block Group 3, Census Tract 21, Tompkins County, New York",15
1000000US361090021003017,"Block 3017, Block Group 3, Census Tract 21, Tompkins County, New York",107
1000000US361090021003018,"Block 3018, Block Group 3, Census Tract 21, Tompkins County, New York",0
1000000US361090021003019,"Block 3019, Block Group 3, Census Tract 21, Tompkins County, New York",11
1000000US361090021003020,"Block 3020, Block Group 3, Census Tract 21, Tompkins County, New York",65
1000000US361090021003021,"Block 3021, Block Group 3, Census Tract 21, Tompkins County, New York",0
1000000US361090021003022,"Block 3022, Block Group 3, Census Tract 21, Tompkins County, New York",0
1000000US361090021003023,"Block 3023, Block Group 3, Census Tract 21, Tompkins County, New York",0
1000000US361090021003024,"Block 3024, Block Group 3, Census Tract 21, Tompkins County, New York",6
1000000US361090021003025,"Block 3025, Block Group 3, Census Tract 21, Tompkins County, New York",29
1000000US361090021003026,"Block 3026, Block Group 3, Census Tract 21, Tompkins County, New York",73
1000000US361090021003027,"Block 3027, Block Group 3, Census Tract 21, Tompkins County, New York",69
1000000US361090021003028,"Block 3028, Block Group 3, Census Tract 21, Tompkins County, New York",75
1000000US361090021003029,"Block 3029, Block Group 3, Census Tract 21, Tompkins County, New York",33
1000000US361090021003030,"Block 3030, Block Group 3, Census Tract 21, Tompkins County, New York",53
1000000US361090021003031,"Block 3031, Block Group 3, Census Tract 21, Tompkins County, New York",4
1000000US361090021003032,"Block 3032, Block Group 3, Census Tract 21, Tompkins County, New York",89
1000000US361090021003033,"Block 3033, Block Group 3, Census Tract 21, Tompkins County, New York",167
1000000US361090021003034,"Block 3034, Block Group 3, Census Tract 21, Tompkins County, New York",0
1000000US361090021003035,"Block 3035, Block Group 3, Census Tract 21, Tompkins County, New York",0
1000000US361090021003036,"Block 3036, Block Group 3, Census Tract 21, Tompkins County, New York",0
1000000US361090021003037,"Block 3037, Block Group 3, Census Tract 21, Tompkins County, New York",3
1000000US361090021003038,"Block 3038, Block Group 3, Census Tract 21, Tompkins County, New York",73
1000000US361090021003039,"Block 3039, Block Group 3, Census Tract 21, Tompkins County, New York",9
1000000US361090021003040,"Block 3040, Block Group 3, Census Tract 21, Tompkins County, New York",20
1000000US361090021003041,"Block 3041, Block Group 3, Census Tract 21, Tompkins County, New York",30
1000000US361090021003042,"Block 3042, Block Group 3, Census Tract 21, Tompkins County, New York",13
1000000US361090021003043,"Block 3043, Block Group 3, Census Tract 21, Tompkins County, New York",63
1000000US361090021003044,"Block 3044, Block Group 3, Census Tract 21, Tompkins County, New York",26
1000000US361090021003045,"Block 3045, Block Group 3, Census Tract 21, Tompkins County, New York",20
1000000US361090021003046,"Block 3046, Block Group 3, Census Tract 21, Tompkins County, New York",24
1000000US361090021003047,"Block 3047, Block Group 3, Census Tract 21, Tompkins County, New York",40
1000000US361090021003048,"Block 3048, Block Group 3, Census Tract 21, Tompkins County, New York",17
1000000US361090021003049,"Block 3049, Block Group 3, Census Tract 21, Tompkins County, New York",34
1000000US361090021003050,"Block 3050, Block Group 3, Census Tract 21, Tompkins County, New York",18
1000000US361090022001000,"Block 1000, Block Group 1, Census Tract 22, Tompkins County, New York",23
1000000US361090022001001,"Block 1001, Block Group 1, Census Tract 22, Tompkins County, New York",19
1000000US361090022001002,"Block 1002, Block Group 1, Census Tract 22, Tompkins County, New York",17
1000000US361090022001003,"Block 1003, Block Group 1, Census Tract 22, Tompkins County, New York",15
1000000US361090022001004,"Block 1004, Block Group 1, Census Tract 22, Tompkins County, New York",10
1000000US361090022001005,"Block 1005, Block Group 1, Census Tract 22, Tompkins County, New York",57
1000000US361090022001006,"Block 1006, Block Group 1, Census Tract 22, Tompkins County, New York",51
1000000US361090022001007,"Block 1007, Block Group 1, Census Tract 22, Tompkins County, New York",63
1000000US361090022001008,"Block 1008, Block Group 1, Census Tract 22, Tompkins County, New York",0
1000000US361090022001009,"Block 1009, Block Group 1, Census Tract 22, Tompkins County, New York",62
1000000US361090022001010,"Block 1010, Block Group 1, Census Tract 22, Tompkins County, New York",0
1000000US361090022001011,"Block 1011, Block Group 1, Census Tract 22, Tompkins County, New York",22
1000000US361090022001012,"Block 1012, Block Group 1, Census Tract 22, Tompkins County, New York",0
1000000US361090022001013,"Block 1013, Block Group 1, Census Tract 22, Tompkins County, New York",0
1000000US361090022001014,"Block 1014, Block Group 1, Census Tract 22, Tompkins County, New York",84
1000000US361090022001015,"Block 1015, Block Group 1, Census Tract 22, Tompkins County, New York",22
1000000US361090022001016,"Block 1016, Block Group 1, Census Tract 22, Tompkins County, New York",32
1000000US361090022001017,"Block 1017, Block Group 1, Census Tract 22, Tompkins County, New York",53
1000000US361090022001018,"Block 1018, Block Group 1, Census Tract 22, Tompkins County, New York",44
1000000US361090022001019,"Block 1019, Block Group 1, Census Tract 22, Tompkins County, New York",18
1000000US361090022001020,"Block 1020, Block Group 1, Census Tract 22, Tompkins County, New York",2
1000000US361090022001021,"Block 1021, Block Group 1, Census Tract 22, Tompkins County, New York",11
1000000US361090022001022,"Block 1022, Block Group 1, Census Tract 22, Tompkins County, New York",0
1000000US361090022001023,"Block 1023, Block Group 1, Census Tract 22, Tompkins County, New York",11
1000000US361090022001024,"Block 1024, Block Group 1, Census Tract 22, Tompkins County, New York",15
1000000US361090022001025,"Block 1025, Block Group 1, Census Tract 22, Tompkins County, New York",18
1000000US361090022001026,"Block 1026, Block Group 1, Census Tract 22, Tompkins County, New York",0
1000000US361090022001027,"Block 1027, Block Group 1, Census Tract 22, Tompkins County, New York",14
1000000US361090022001028,"Block 1028, Block Group 1, Census Tract 22, Tompkins County, New York",23
1000000US361090022001029,"Block 1029, Block Group 1, Census Tract 22, Tompkins County, New York",30
1000000US361090022001030,"Block 1030, Block Group 1, Census Tract 22, Tompkins County, New York",43
1000000US361090022001031,"Block 1031, Block Group 1, Census Tract 22, Tompkins County, New York",18
1000000US361090022001032,"Block 1032, Block Group 1, Census Tract 22, Tompkins County, New York",9
1000000US361090022001033,"Block 1033, Block Group 1, Census Tract 22, Tompkins County, New York",30
1000000US361090022001034,"Block 1034, Block Group 1, Census Tract 22, Tompkins County, New York",31
1000000US361090022001035,"Block 1035, Block Group 1, Census Tract 22, Tompkins County, New York",32
1000000US361090022001036,"Block 1036, Block Group 1, Census Tract 22, Tompkins County, New York",50
1000000US361090022001037,"Block 1037, Block Group 1, Census Tract 22, Tompkins County, New York",39
1000000US361090022001038,"Block 1038, Block Group 1, Census Tract 22, Tompkins County, New York",41
1000000US361090022001039,"Block 1039, Block Group 1, Census Tract 22, Tompkins County, New York",0
1000000US361090022001040,"Block 1040, Block Group 1, Census Tract 22, Tompkins County, New York",9
1000000US361090022001041,"Block 1041, Block Group 1, Census Tract 22, Tompkins County, New York",34
1000000US361090022001042,"Block 1042, Block Group 1, Census Tract 22, Tompkins County, New York",13
1000000US361090022001043,"Block 1043, Block Group 1, Census Tract 22, Tompkins County, New York",8
1000000US361090022001044,"Block 1044, Block Group 1, Census Tract 22, Tompkins County, New York",16
1000000US361090022001045,"Block 1045, Block Group 1, Census Tract 22, Tompkins County, New York",7
1000000US361090022001046,"Block 1046, Block Group 1, Census Tract 22, Tompkins County, New York",12
1000000US361090022001047,"Block 1047, Block Group 1, Census Tract 22, Tompkins County, New York",49
1000000US361090022001048,"Block 1048, Block Group 1, Census Tract 22, Tompkins County, New York",51
1000000US361090022001049,"Block 1049, Block Group 1, Census Tract 22, Tompkins County, New York",29
1000000US361090022001050,"Block 1050, Block Group 1, Census Tract 22, Tompkins County, New York",0
1000000US361090022001051,"Block 1051, Block Group 1, Census Tract 22, Tompkins County, New York",53
1000000US361090022001052,"Block 1052, Block Group 1, Census Tract 22, Tompkins County, New York",167
1000000US361090022001053,"Block 1053, Block Group 1, Census Tract 22, Tompkins County, New York",27
1000000US361090022001054,"Block 1054, Block Group 1, Census Tract 22, Tompkins County, New York",44
1000000US361090022001055,"Block 1055, Block Group 1, Census Tract 22, Tompkins County, New York",31
1000000US361090022001056,"Block 1056, Block Group 1, Census Tract 22, Tompkins County, New York",18
1000000US361090022001057,"Block 1057, Block Group 1, Census Tract 22, Tompkins County, New York",30
1000000US361090022001058,"Block 1058, Block Group 1, Census Tract 22, Tompkins County, New York",12
1000000US361090022001059,"Block 1059, Block Group 1, Census Tract 22, Tompkins County, New York",28
1000000US361090022002000,"Block 2000, Block Group 2, Census Tract 22, Tompkins County, New York",98
1000000US361090022002001,"Block 2001, Block Group 2, Census Tract 22, Tompkins County, New York",5
1000000US361090022002002,"Block 2002, Block Group 2, Census Tract 22, Tompkins County, New York",133
1000000US361090022002003,"Block 2003, Block Group 2, Census Tract 22, Tompkins County, New York",72
1000000US361090022002004,"Block 2004, Block Group 2, Census Tract 22, Tompkins County, New York",98
1000000US361090022002005,"Block 2005, Block Group 2, Census Tract 22, Tompkins County, New York",114
1000000US361090022002006,"Block 2006, Block Group 2, Census Tract 22, Tompkins County, New York",55
1000000US361090022002007,"Block 2007, Block Group 2, Census Tract 22, Tompkins County, New York",151
1000000US361090022002008,"Block 2008, Block Group 2, Census Tract 22, Tompkins County, New York",10
1000000US361090022002009,"Block 2009, Block Group 2, Census Tract 22, Tompkins County, New York",29
1000000US361090022002010,"Block 2010, Block Group 2, Census Tract 22, Tompkins County, New York",18
1000000US361090022002011,"Block 2011, Block Group 2, Census Tract 22, Tompkins County, New York",21
1000000US361090022002012,"Block 2012, Block Group 2, Census Tract 22, Tompkins County, New York",77
1000000US361090022002013,"Block 2013, Block Group 2, Census Tract 22, Tompkins County, New York",61
1000000US361090022002014,"Block 2014, Block Group 2, Census Tract 22, Tompkins County, New York",78
1000000US361090022002015,"Block 2015, Block Group 2, Census Tract 22, Tompkins County, New York",54
1000000US361090022002016,"Block 2016, Block Group 2, Census Tract 22, Tompkins County, New York",33
1000000US361090022002017,"Block 2017, Block Group 2, Census Tract 22, Tompkins County, New York",12
1000000US361090022003000,"Block 3000, Block Group 3, Census Tract 22, Tompkins County, New York",99
1000000US361090022003001,"Block 3001, Block Group 3, Census Tract 22, Tompkins County, New York",0
1000000US361090022003002,"Block 3002, Block Group 3, Census Tract 22, Tompkins County, New York",37
1000000US361090022003003,"Block 3003, Block Group 3, Census Tract 22, Tompkins County, New York",16
1000000US361090022003004,"Block 3004, Block Group 3, Census Tract 22, Tompkins County, New York",5
1000000US361090022003005,"Block 3005, Block Group 3, Census Tract 22, Tompkins County, New York",54
1000000US361090022003006,"Block 3006, Block Group 3, Census Tract 22, Tompkins County, New York",10
1000000US361090022003007,"Block 3007, Block Group 3, Census Tract 22, Tompkins County, New York",82
1000000US361090022003008,"Block 3008, Block Group 3, Census Tract 22, Tompkins County, New York",70
1000000US361090022003009,"Block 3009, Block Group 3, Census Tract 22, Tompkins County, New York",128
1000000US361090022003010,"Block 3010, Block Group 3, Census Tract 22, Tompkins County, New York",12
1000000US361090022003011,"Block 3011, Block Group 3, Census Tract 22, Tompkins County, New York",100
1000000US361090022003012,"Block 3012, Block Group 3, Census Tract 22, Tompkins County, New York",21
1000000US361090022003013,"Block 3013, Block Group 3, Census Tract 22, Tompkins County, New York",51
1000000US361090022003014,"Block 3014, Block Group 3, Census Tract 22, Tompkins County, New York",52
1000000US361090022003015,"Block 3015, Block Group 3, Census Tract 22, Tompkins County, New York",6
1000000US361090022003016,"Block 3016, Block Group 3, Census Tract 22, Tompkins County, New York",166
1000000US361090022003017,"Block 3017, Block Group 3, Census Tract 22, Tompkins County, New York",22
1000000US361090022003018,"Block 3018, Block Group 3, Census Tract 22, Tompkins County, New York",17
1000000US361090022003019,"Block 3019, Block Group 3, Census Tract 22, Tompkins County, New York",74
1000000US361090022003020,"Block 3020, Block Group 3, Census Tract 22, Tompkins County, New York",18
1000000US361090022003021,"Block 3021, Block Group 3, Census Tract 22, Tompkins County, New York",109
1000000US361090022003022,"Block 3022, Block Group 3, Census Tract 22, Tompkins County, New York",10
1000000US361090022003023,"Block 3023, Block Group 3, Census Tract 22, Tompkins County, New York",78
1000000US361090022003024,"Block 3024, Block Group 3, Census Tract 22, Tompkins County, New York",33
1000000US361090022003025,"Block 3025, Block Group 3, Census Tract 22, Tompkins County, New York",29
1000000US361090022003026,"Block 3026, Block Group 3, Census Tract 22, Tompkins County, New York",11
1000000US361090022003027,"Block 3027, Block Group 3, Census Tract 22, Tompkins County, New York",13
1000000US361090022003028,"Block 3028, Block Group 3, Census Tract 22, Tompkins County, New York",18
1000000US361090022003029,"Block 3029, Block Group 3, Census Tract 22, Tompkins County, New York",5
1000000US361090022003030,"Block 3030, Block Group 3, Census Tract 22, Tompkins County, New York",6
1000000US361090022003031,"Block 3031, Block Group 3, Census Tract 22, Tompkins County, New York",8
1000000US361090022003032,"Block 3032, Block Group 3, Census Tract 22, Tompkins County, New York",5
1000000US361090022003033,"Block 3033, Block Group 3, Census Tract 22, Tompkins County, New York",28
1000000US361090022003034,"Block 3034, Block Group 3, Census Tract 22, Tompkins County, New York",38
1000000US361090022003035,"Block 3035, Block Group 3, Census Tract 22, Tompkins County, New York",21
1000000US361090022003036,"Block 3036, Block Group 3, Census Tract 22, Tompkins County, New York",30
1000000US361090022003037,"Block 3037, Block Group 3, Census Tract 22, Tompkins County, New York",36
1000000US361090022003038,"Block 3038, Block Group 3, Census Tract 22, Tompkins County, New York",25
1000000US361090022003039,"Block 3039, Block Group 3, Census Tract 22, Tompkins County, New York",2
1000000US361090022003040,"Block 3040, Block Group 3, Census Tract 22, Tompkins County, New York",18
1000000US361090022003041,"Block 3041, Block Group 3, Census Tract 22, Tompkins County, New York",0
1000000US361090022003042,"Block 3042, Block Group 3, Census Tract 22, Tompkins County, New York",67
1000000US361090022003043,"Block 3043, Block Group 3, Census Tract 22, Tompkins County, New York",21
1000000US361090022003044,"Block 3044, Block Group 3, Census Tract 22, Tompkins County, New York",14
1000000US361090023001000,"Block 1000, Block Group 1, Census Tract 23, Tompkins County, New York",96
1000000US361090023001001,"Block 1001, Block Group 1, Census Tract 23, Tompkins County, New York",69
1000000US361090023001002,"Block 1002, Block Group 1, Census Tract 23, Tompkins County, New York",4
1000000US361090023001003,"Block 1003, Block Group 1, Census Tract 23, Tompkins County, New York",11
