placeId,cid,title,categoryName,temporarilyClosed,reviewsCount,permanentlyClosed,url,totalScore,location/lat,location/lng
ChIJscpR6BuB0IkRfweiTt4vEZs,11173764782331398015,Tractor Supply Co.,Animal feed store,False,249,False,"https://www.google.com/maps/place/Tractor+Supply+Co./@42.4211577,-76.5195568,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811be851cab1:0x9b112fde4ea2077f!8m2!3d42.4211577!4d-76.5195568!16s%2Fg%2F1vc_rbc7?hl=en&entry=ttu",4.4,42.4211577,-76.5195568
ChIJ721JIh-B0IkRHQgB-HgJHKA,11537106760577910813,Maurices,Women's clothing store,False,0,True,"https://www.google.com/maps/place/Maurices/@42.4204118,-76.5215003,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811f22496def:0xa01c0978f801081d!8m2!3d42.4204118!4d-76.5215003!16s%2Fg%2F1tj3435d?hl=en&entry=ttu",,42.4204118,-76.5215003
ChIJFdtZlnqB0IkRXVN0tSi1jc8,14955809124014904157,Sustainable Passion,Boutique,False,4,False,"https://www.google.com/maps/place/Sustainable+Passion/@42.4416496,-76.508209,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0817a9659db15:0xcf8db528b574535d!8m2!3d42.4416496!4d-76.508209!16s%2Fg%2F1pv1gwv14?hl=en&entry=ttu",5.0,42.4416496,-76.508209
ChIJLcNWa-eP0IkRAylKJVSMQBY,1603435760374655235,Gemm Shop,Used clothing store,False,32,False,"https://www.google.com/maps/place/Gemm+Shop/@42.5419806,-76.6628028,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08fe76b56c32d:0x16408c54254a2903!8m2!3d42.5419806!4d-76.6628028!16s%2Fg%2F1tctgl95?hl=en&entry=ttu",4.7,42.5419806,-76.6628028
ChIJY907F-eP0IkRiazGJJKJO28,8015151222611160201,Sundrees,Gift shop,False,35,False,"https://www.google.com/maps/place/Sundrees/@42.5419502,-76.6627349,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08fe7173bdd63:0x6f3b899224c6ac89!8m2!3d42.5419502!4d-76.6627349!16s%2Fg%2F1v3kjh8_?hl=en&entry=ttu",4.9,42.5419502,-76.6627349
ChIJnyNxx5yB0IkR7rcN8ZHGBf8,18376312184671942638,Cat's Pajamas,General store,False,11,False,"https://www.google.com/maps/place/Cat's+Pajamas/@42.4408309,-76.4987705,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819cc771239f:0xff05c691f10db7ee!8m2!3d42.4408309!4d-76.4987705!16s%2Fg%2F1tv253g7?hl=en&entry=ttu",4.7,42.4408309,-76.4987705
ChIJ059901uC0IkR8Z77VGDKpH8,9197698854088842993,Spencers,T-shirt store,False,101,False,"https://www.google.com/maps/place/Spencers/@42.4831959,-76.4908441,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825bd37d9fd3:0x7fa4ca6054fb9ef1!8m2!3d42.4831959!4d-76.4908441!16s%2Fg%2F1tlvqhw8?hl=en&entry=ttu",4.2,42.4831959,-76.4908441
ChIJqaeY6huB0IkRyifGeZb-df0,18263783786112493514,Thrifty Shopper,Thrift store,False,138,False,"https://www.google.com/maps/place/Thrifty+Shopper/@42.4212289,-76.5185911,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811bea98a7a9:0xfd75fe9679c627ca!8m2!3d42.4212289!4d-76.5185911!16s%2Fg%2F11b7fksp4z?hl=en&entry=ttu",4.1,42.4212289,-76.5185911
ChIJl7p4LA1_0IkRyGfip752Ams,7710856073244207048,The Snazzy Boutique,Boutique,False,0,False,"https://www.google.com/maps/place/The+Snazzy+Boutique/@42.3419141,-76.4673999,17z/data=!3m1!4b1!4m6!3m5!1s0x89d07f0d2c78ba97:0x6b0276bea7e267c8!8m2!3d42.3419141!4d-76.4673999!16s%2Fg%2F11sjtqw6wq?hl=en&entry=ttu",,42.3419141,-76.4673999
ChIJKaOTClqC0IkR7_zzRFNQ-h0,2160127289846922479,Target,Department store,False,340,False,"https://www.google.com/maps/place/Target/@42.4851799,-76.4908905,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825a0a93a329:0x1dfa505344f3fcef!8m2!3d42.4851799!4d-76.4908905!16s%2Fg%2F1thnprlh?hl=en&entry=ttu",4.3,42.4851799,-76.4908905
ChIJx_5lmbWB0IkRNyZmfShLZ-I,16314090812447532599,Evergreen Ithaca,Used clothing store,False,185,False,"https://www.google.com/maps/place/Evergreen+Ithaca/@42.43612,-76.5062772,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081b59965fec7:0xe2674b287d662637!8m2!3d42.43612!4d-76.5062772!16s%2Fg%2F11tk86hy42?hl=en&entry=ttu",5.0,42.43612,-76.5062772
ChIJX2DdGECC0IkRNsDrz_UFC80,14774909555832504374,Bev & Co,Women's clothing store,False,3,False,"https://www.google.com/maps/place/Bev+%26+Co/@42.4800875,-76.48107,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0824018dd605f:0xcd0b05f5cfebc036!8m2!3d42.4800875!4d-76.48107!16s%2Fg%2F1tqtyvsh?hl=en&entry=ttu",4.0,42.4800875,-76.48107
ChIJVf6EgpyB0IkRrcRvsM7WK4g,9812172396368479405,Benjamin Peters,Men's clothing store,False,71,False,"https://www.google.com/maps/place/Benjamin+Peters/@42.4398564,-76.4982054,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c8284fe55:0x882bd6ceb06fc4ad!8m2!3d42.4398564!4d-76.4982054!16s%2Fg%2F1tfh_kqg?hl=en&entry=ttu",4.7,42.4398564,-76.4982054
ChIJOVA42IKB0IkRYpSZ48ZQjl0,6741414507372450914,Mary Durham Boutique,Clothing store,False,24,False,"https://www.google.com/maps/place/Mary+Durham+Boutique/@42.4427226,-76.4997704,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08182d8385039:0x5d8e50c6e3999462!8m2!3d42.4427226!4d-76.4997704!16s%2Fg%2F11g6nzhn28?hl=en&entry=ttu",4.8,42.4427226,-76.4997704
ChIJd5TQDg6B0IkRUuX24rMklzQ,3789537966481139026,Plato's Closet,Used clothing store,False,220,False,"https://www.google.com/maps/place/Plato's+Closet/@42.4310612,-76.5121001,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810e0ed09477:0x349724b3e2f6e552!8m2!3d42.4310612!4d-76.5121001!16s%2Fg%2F1pxq3mvwn?hl=en&entry=ttu",3.8,42.4310612,-76.5121001
ChIJAdbWgZyB0IkR4Lx5Hlm5zNU,15405892217742146784,Breathe,Women's clothing store,False,2,False,"https://www.google.com/maps/place/Breathe/@42.4397895,-76.4988473,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c81d6d601:0xd5ccb9591e79bce0!8m2!3d42.4397895!4d-76.4988473!16s%2Fg%2F11c1sk12t2?hl=en&entry=ttu",5.0,42.4397895,-76.4988473
ChIJF_qGgpyB0IkRbsKs0nt2t4k,9923530578121769582,3-D Light-Loose Threads,Clothing store,False,13,False,"https://www.google.com/maps/place/3-D+Light-Loose+Threads/@42.4397678,-76.4983504,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c8286fa17:0x89b7767bd2acc26e!8m2!3d42.4397678!4d-76.4983504!16s%2Fg%2F1td6692g?hl=en&entry=ttu",3.9,42.4397678,-76.4983504
ChIJKaOTClqC0IkRcOZc-MpUdVI,5941748514112202352,LOFT,Women's clothing store,False,33,False,"https://www.google.com/maps/place/LOFT/@42.483581,-76.4907043,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825a0a93a329:0x527554caf85ce670!8m2!3d42.483581!4d-76.4907043!16s%2Fg%2F11b7bxsxgh?hl=en&entry=ttu",4.1,42.483581,-76.4907043
ChIJZ6N2UJyB0IkRYm_g7CdfQsI,13997855216903417698,Petrune,Clothing store,False,37,False,"https://www.google.com/maps/place/Petrune/@42.4396735,-76.4979388,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c5076a367:0xc2425f27ece06f62!8m2!3d42.4396735!4d-76.4979388!16s%2Fg%2F1td_zl2v?hl=en&entry=ttu",4.6,42.4396735,-76.4979388
ChIJYcqj95yB0IkReEYKs8LrwRM,1423678178685765240,The Cornell Store on the Ithaca Commons,Clothing store,False,61,False,"https://www.google.com/maps/place/The+Cornell+Store+on+the+Ithaca+Commons/@42.4396732,-76.4988578,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819cf7a3ca61:0x13c1ebc2b30a4678!8m2!3d42.4396732!4d-76.4988578!16s%2Fg%2F11b_2dz49d?hl=en&entry=ttu",4.4,42.4396732,-76.4988578
ChIJs-VPZziB0IkR7Y4Upix4wZQ,10718980721278750445,Old Navy,Clothing store,False,13,False,"https://www.google.com/maps/place/Old+Navy/@42.4287805,-76.5104712,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08138674fe5b3:0x94c1782ca6148eed!8m2!3d42.4287805!4d-76.5104712!16s%2Fg%2F11m49w2_qv?hl=en&entry=ttu",3.8,42.4287805,-76.5104712
ChIJ721JIh-B0IkRaYkfcUkaeYc,9761862570035087721,Kohl's,Department store,False,549,False,"https://www.google.com/maps/place/Kohl's/@42.4187195,-76.5220197,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811f22496def:0x87791a49711f8969!8m2!3d42.4187195!4d-76.5220197!16s%2Fg%2F1tj7xc0x?hl=en&entry=ttu",4.2,42.4187195,-76.5220197
ChIJp3rm5T-C0IkRkKoM9kgXSeA,16161474339928844944,Talbots,Women's clothing store,False,11,False,"https://www.google.com/maps/place/Talbots/@42.4689419,-76.4795595,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0823fe5e67aa7:0xe0491748f60caa90!8m2!3d42.4689419!4d-76.4795595!16s%2Fg%2F1tfv62vr?hl=en&entry=ttu",4.4,42.4689419,-76.4795595
ChIJCVweQlyC0IkRWJk79b3a0l0,6760706500034533720,T.J. Maxx,Department store,False,545,False,"https://www.google.com/maps/place/T.J.+Maxx/@42.4290441,-76.510465,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825c421e5c09:0x5dd2dabdf53b9958!8m2!3d42.4290441!4d-76.510465!16s%2Fg%2F1td_j70j?hl=en&entry=ttu",4.2,42.4290441,-76.510465
ChIJF0QAa5yB0IkRPTrPsygSr8U,14244624112420862525,Urban Outfitters,Clothing store,False,85,False,"https://www.google.com/maps/place/Urban+Outfitters/@42.4384261,-76.4973792,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c6b004417:0xc5af1228b3cf3a3d!8m2!3d42.4384261!4d-76.4973792!16s%2Fg%2F1tlkdblg?hl=en&entry=ttu",3.8,42.4384261,-76.4973792
ChIJZ0srfpyB0IkRUfw2Rd0fKSU,2677706488657935441,15 STEPS,Gift shop,False,62,False,"https://www.google.com/maps/place/15+STEPS/@42.4394506,-76.4967626,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c7e2b4b67:0x25291fdd4536fc51!8m2!3d42.4394506!4d-76.4967626!16s%2Fg%2F1vq9n7sw?hl=en&entry=ttu",4.7,42.4394506,-76.4967626
ChIJndqRYRqC0IkRrURr_mG5ICA,2315054038999844013,The Cornell Store,Clothing store,False,897,False,"https://www.google.com/maps/place/The+Cornell+Store/@42.4467383,-76.4842171,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0821a6191da9d:0x2020b961fe6b44ad!8m2!3d42.4467383!4d-76.4842171!16s%2Fg%2F1hm23xygq?hl=en&entry=ttu",4.5,42.4467383,-76.4842171
ChIJeSuJXguB0IkR827G2abuBzQ,3749227615194869491,Eastern Mountain Sports,Outdoor sports store,False,49,False,"https://www.google.com/maps/place/Eastern+Mountain+Sports/@42.4309457,-76.5092544,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810b5e892b79:0x3407eea6d9c66ef3!8m2!3d42.4309457!4d-76.5092544!16s%2Fg%2F1tggbz05?hl=en&entry=ttu",3.9,42.4309457,-76.5092544
ChIJZfumAcWB0IkRjy_58C49XXE,8168752570940600207,Upcycled Upstate,Clothing store,True,1,False,"https://www.google.com/maps/place/Upcycled+Upstate/@42.4230768,-76.5022805,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081c501a6fb65:0x715d3d2ef0f92f8f!8m2!3d42.4230768!4d-76.5022805!16s%2Fg%2F11twqdcqd_?hl=en&entry=ttu",5.0,42.4230768,-76.5022805
ChIJ7waoVZyB0IkRryILEZtHEYU,9588523812979942063,The Vintage Industry,Vintage clothing store,False,11,False,"https://www.google.com/maps/place/The+Vintage+Industry/@42.4408648,-76.4985374,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c55a806ef:0x8511479b110b22af!8m2!3d42.4408648!4d-76.4985374!16s%2Fg%2F11c311tknc?hl=en&entry=ttu",4.8,42.4408648,-76.4985374
ChIJN0JMepuB0IkR0MSNtlDtNtw,15868131268002432208,T-Shirt Express (now Muckles Ink),T-shirt store,False,12,False,"https://www.google.com/maps/place/T-Shirt+Express+(now+Muckles+Ink)/@42.4356819,-76.5107051,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b7a4c4237:0xdc36ed50b68dc4d0!8m2!3d42.4356819!4d-76.5107051!16s%2Fg%2F1tfntz_m?hl=en&entry=ttu",3.8,42.4356819,-76.5107051
ChIJJRADS3aB0IkRcgqNKNPUaTw,4353244518213814898,Mama Goose,Childrens store,False,153,False,"https://www.google.com/maps/place/Mama+Goose/@42.43612,-76.5062772,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081764b031025:0x3c69d4d3288d0a72!8m2!3d42.43612!4d-76.5062772!16s%2Fg%2F1tf4f_x_?hl=en&entry=ttu",4.5,42.43612,-76.5062772
ChIJA_UgAAhw2okRSdhOX59GR8U,14215408399131007049,Tompkins Cortland CC Bookstore,Book store,False,6,False,"https://www.google.com/maps/place/Tompkins+Cortland+CC+Bookstore/@42.5026401,-76.2876265,17z/data=!3m1!4b1!4m6!3m5!1s0x89da70080020f503:0xc547469f5f4ed849!8m2!3d42.5026401!4d-76.2876265!16s%2Fg%2F1vzqt7jj?hl=en&entry=ttu",4.7,42.5026401,-76.2876265
ChIJ0y9iLAqB0IkRkwBZeiZtv2A,6971410760221655187,Scrubs 'R' Us,Uniform store,False,15,False,"https://www.google.com/maps/place/Scrubs+'R'+Us/@42.428834,-76.5056311,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810a2c622fd3:0x60bf6d267a590093!8m2!3d42.428834!4d-76.5056311!16s%2Fg%2F1hhjlzw9g?hl=en&entry=ttu",4.9,42.428834,-76.5056311
ChIJ6ZoBdrF_0IkRjBkRmzVXud8,16121012228895873420,Ithaca Sheepskin,Sheepskin and wool products supplier,False,16,False,"https://www.google.com/maps/place/Ithaca+Sheepskin/@42.4398299,-76.4977463,17z/data=!3m1!4b1!4m6!3m5!1s0x89d07fb176019ae9:0xdfb957359b11198c!8m2!3d42.4398299!4d-76.4977463!16s%2Fg%2F1tgnblg_?hl=en&entry=ttu",4.5,42.4398299,-76.4977463
ChIJtSEM9RuB0IkRXJvPNgfjdzc,3996912814438456156,The Salvation Army Thrift Store & Donation Center,Thrift store,False,186,False,"https://www.google.com/maps/place/The+Salvation+Army+Thrift+Store+%26+Donation+Center/@42.4202579,-76.5186932,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0811bf50c21b5:0x3777e30736cf9b5c!8m2!3d42.4202579!4d-76.5186932!16s%2Fg%2F1tdgl74m?hl=en&entry=ttu",4.0,42.4202579,-76.5186932
ChIJnyNxx5yB0IkRbh7RFLi_86c,12102227421018791534,Pastimes,Antique store,False,14,False,"https://www.google.com/maps/place/Pastimes/@42.440872,-76.498802,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819cc771239f:0xa7f3bfb814d11e6e!8m2!3d42.440872!4d-76.498802!16s%2Fg%2F1tgwbwst?hl=en&entry=ttu",4.7,42.440872,-76.498802
ChIJVZc_8JqB0IkRoXhWG11sB0c,5118178648676268193,Mimi's Attic,Consignment shop,False,221,False,"https://www.google.com/maps/place/Mimi's+Attic/@42.4194791,-76.5193158,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819af03f9755:0x47076c5d1b5678a1!8m2!3d42.4194791!4d-76.5193158!16s%2Fg%2F1tdd679m?hl=en&entry=ttu",4.5,42.4194791,-76.5193158
ChIJ37supzuB0IkRqRyttmkOS8A,13856184525734616233,DICK'S Sporting Goods,Sporting goods store,False,5,False,"https://www.google.com/maps/place/DICK'S+Sporting+Goods/@42.432018,-76.5103437,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0813ba72ebbdf:0xc04b0e69b6ad1ca9!8m2!3d42.432018!4d-76.5103437!16s%2Fg%2F11vf81r_12?hl=en&entry=ttu",2.6,42.432018,-76.5103437
ChIJ_ykrfpyB0IkRgWy1DqZi7Sg,2949121796348406913,Jillian's Drawers,Baby store,False,37,False,"https://www.google.com/maps/place/Jillian's+Drawers/@42.4363916,-76.5063389,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c7e2b29ff:0x28ed62a60eb56c81!8m2!3d42.4363916!4d-76.5063389!16s%2Fg%2F1hc0tp_0y?hl=en&entry=ttu",4.9,42.4363916,-76.5063389
ChIJIbXe9pyB0IkRy-qgyFTU68c,14405841293682993867,Homegrown Skateshop,Skateboard shop,False,58,False,"https://www.google.com/maps/place/Homegrown+Skateshop/@42.4396791,-76.4987593,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819cf6deb521:0xc7ebd454c8a0eacb!8m2!3d42.4396791!4d-76.4987593!16s%2Fg%2F1tflh63d?hl=en&entry=ttu",4.2,42.4396791,-76.4987593
ChIJwZCA_EmB0IkRD_dGWmHybX8,9182261715218659087,Adrina Dietra,Lingerie store,False,12,False,"https://www.google.com/maps/place/Adrina+Dietra/@42.4393003,-76.4995948,17z/data=!3m1!4b1!4m6!3m5!1s0x89d08149fc8090c1:0x7f6df2615a46f70f!8m2!3d42.4393003!4d-76.4995948!16s%2Fg%2F11fm9myv9t?hl=en&entry=ttu",4.9,42.4393003,-76.4995948
ChIJ22mHYwqB0IkRHw5oJ56LlWs,7752255844970401311,Wearables by Fresch Threadz Embroidery & Screen Printing,Embroidery shop,False,11,False,"https://www.google.com/maps/place/Wearables+by+Fresch+Threadz+Embroidery+%26+Screen+Printing/@42.4303265,-76.5035389,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810a638769db:0x6b958b9e27680e1f!8m2!3d42.4303265!4d-76.5035389!16s%2Fg%2F1tfvtxys?hl=en&entry=ttu",4.3,42.4303265,-76.5035389
ChIJH-6oqfjajKARkbCf8CMPgLc,13222585152995045521,Armadillo Outfitter,Clothing store,False,0,False,"https://www.google.com/maps/place/Armadillo+Outfitter/@42.5375229,-76.5439687,17z/data=!3m1!4b1!4m6!3m5!1s0xa08cdaf8a9a8ee1f:0xb7800f23f09fb091!8m2!3d42.5375229!4d-76.5439687!16s%2Fg%2F11q463g6wz?hl=en&entry=ttu",,42.5375229,-76.5439687
ChIJ3SCBiat22okRoqylzYPXu6w,12446778956259372194,Family Dollar,Dollar store,False,42,False,"https://www.google.com/maps/place/Family+Dollar/@42.5854447,-76.3676174,17z/data=!3m1!4b1!4m6!3m5!1s0x89da76ab898120dd:0xacbbd783cda5aca2!8m2!3d42.5854447!4d-76.3676174!16s%2Fg%2F11r8m6wxm?hl=en&entry=ttu",4.0,42.5854447,-76.3676174
ChIJQb67dlqC0IkRxuI-OgeGHdQ,15284520075965424326,Encore West,Clothing store,True,6,False,"https://www.google.com/maps/place/Encore+West/@42.4829063,-76.4907531,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825a76bbbe41:0xd41d86073a3ee2c6!8m2!3d42.4829063!4d-76.4907531!16s%2Fg%2F11gds7j6ty?hl=en&entry=ttu",3.8,42.4829063,-76.4907531
ChIJI0EdjGmD0IkR-moyh2463Mo,14617622736926829306,Shirt Ninja Store,Custom t-shirt store,False,8,False,"https://www.google.com/maps/place/Shirt+Ninja+Store/@42.4836673,-76.4908753,17z/data=!3m1!4b1!4m6!3m5!1s0x89d083698c1d4123:0xcadc3a6e87326afa!8m2!3d42.4836673!4d-76.4908753!16s%2Fg%2F11n06_ww45?hl=en&entry=ttu",5.0,42.4836673,-76.4908753
ChIJPT6jXTtx2okReUhJqZ1KPbw,13564079693720275065,Aracely's Boutique,Thrift store,False,0,False,"https://www.google.com/maps/place/Aracely's+Boutique/@42.523717,-76.305206,17z/data=!3m1!4b1!4m6!3m5!1s0x89da713b5da33e3d:0xbc3d4a9da9494879!8m2!3d42.523717!4d-76.305206!16s%2Fg%2F11t2_j56np?hl=en&entry=ttu",,42.523717,-76.305206
ChIJp3rm5T-C0IkRpPQOCYtapKc,12079879653713441956,Hage Tailor Shop,Tailor,False,41,False,"https://www.google.com/maps/place/Hage+Tailor+Shop/@42.4689393,-76.4799878,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0823fe5e67aa7:0xa7a45a8b090ef4a4!8m2!3d42.4689393!4d-76.4799878!16s%2Fg%2F1tdx0j7c?hl=en&entry=ttu",3.9,42.4689393,-76.4799878
ChIJD4uGXguB0IkRHSVoR6NRdxM,1402679570668725533,Ollie's Bargain Outlet,Discount store,False,803,False,"https://www.google.com/maps/place/Ollie's+Bargain+Outlet/@42.4311734,-76.5064999,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810b5e868b0f:0x137751a34768251d!8m2!3d42.4311734!4d-76.5064999!16s%2Fg%2F1hg4t2ck2?hl=en&entry=ttu",4.4,42.4311734,-76.5064999
ChIJhVjRxpBx2okRqnyXPslp_2U,7349709429951397034,Gorges Graphics,Embroidery shop,False,0,False,"https://www.google.com/maps/place/Gorges+Graphics/@42.5190955,-76.3356366,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7190c6d15885:0x65ff69c93e977caa!8m2!3d42.5190955!4d-76.3356366!16s%2Fg%2F11s8gvvf8b?hl=en&entry=ttu",,42.5190955,-76.3356366
ChIJU_bocl2C0IkRrNRmhnk5dqo,12283068227808318636,ReUse MegaCenter,Second hand store,False,232,False,"https://www.google.com/maps/place/ReUse+MegaCenter/@42.4802667,-76.4801424,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825d72e8f653:0xaa7639798666d4ac!8m2!3d42.4802667!4d-76.4801424!16s%2Fg%2F1tc_m3h4?hl=en&entry=ttu",4.4,42.4802667,-76.4801424
ChIJtXh_OI6B0IkRVbuhCHBFwBM,1423213829732547413,Fontana's Shoes,Shoe store,False,108,False,"https://www.google.com/maps/place/Fontana's+Shoes/@42.4417567,-76.487237,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0818e387f78b5:0x13c0457008a1bb55!8m2!3d42.4417567!4d-76.487237!16s%2Fg%2F1thx0dz0?hl=en&entry=ttu",4.8,42.4417567,-76.487237
ChIJoe0NE22GwokR5NFNGT4EJ48,10315218136274424292,Spirit Halloween,Costume store,True,46,False,"https://www.google.com/maps/place/Spirit+Halloween/@42.4841601,-76.4901718,17z/data=!3m1!4b1!4m6!3m5!1s0x89c2866d130deda1:0x8f27043e194dd1e4!8m2!3d42.4841601!4d-76.4901718!16s%2Fg%2F1263qmbd9?hl=en&entry=ttu",4.0,42.4841601,-76.4901718
ChIJ_ykrfpyB0IkRtivZ8cok5Cc,2874462916228754358,One World Market,Gift shop,False,28,False,"https://www.google.com/maps/place/One+World+Market/@42.439297,-76.496965,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c7e2b29ff:0x27e424caf1d92bb6!8m2!3d42.439297!4d-76.496965!16s%2Fg%2F1tj4j0lc?hl=en&entry=ttu",4.8,42.439297,-76.496965
ChIJQzw6toJ52okRkSJvGtv_WBU,1538260589253436049,Dollar General,Dollar store,False,35,False,"https://www.google.com/maps/place/Dollar+General/@42.4716309,-76.4020364,17z/data=!3m1!4b1!4m6!3m5!1s0x89da7982b63a3c43:0x1558ffdb1a6f2291!8m2!3d42.4716309!4d-76.4020364!16s%2Fg%2F11m_gvy96c?hl=en&entry=ttu",3.9,42.4716309,-76.4020364
ChIJwZUtfJuB0IkRFqCAigfBdfk,17975485725851820054,Finger Lakes Running Co,Running store,False,80,False,"https://www.google.com/maps/place/Finger+Lakes+Running+Co/@42.4444544,-76.5093644,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b7c2d95c1:0xf975c1078a80a016!8m2!3d42.4444544!4d-76.5093644!16s%2Fg%2F1tf6n5fb?hl=en&entry=ttu",4.8,42.4444544,-76.5093644
ChIJ3dOTZJuB0IkRH9A7PaHnmXU,8474058853577379871,The Outdoor Store,Sporting goods store,False,115,False,"https://www.google.com/maps/place/The+Outdoor+Store/@42.4397368,-76.4963781,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819b6493d3dd:0x7599e7a13d3bd01f!8m2!3d42.4397368!4d-76.4963781!16s%2Fg%2F1th0zbbm?hl=en&entry=ttu",2.2,42.4397368,-76.4963781
ChIJnWQCp12C0IkR2vcCks1Y53o,8856144832188577754,Big Lots,Discount store,False,192,False,"https://www.google.com/maps/place/Big+Lots/@42.4832496,-76.4809799,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825da702649d:0x7ae758cd9202f7da!8m2!3d42.4832496!4d-76.4809799!16s%2Fg%2F1v6p9tzm?hl=en&entry=ttu",4.1,42.4832496,-76.4809799
ChIJKaOTClqC0IkRvPJQp1FGNrs,13490047050348294844,Bath & Body Works,Beauty supply store,False,83,False,"https://www.google.com/maps/place/Bath+%26+Body+Works/@42.4839897,-76.4906616,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0825a0a93a329:0xbb364651a750f2bc!8m2!3d42.4839897!4d-76.4906616!16s%2Fg%2F1whdkbbr?hl=en&entry=ttu",4.6,42.4839897,-76.4906616
ChIJAUyYYAuB0IkRB6A2Hz3RNBs,1960421798259892231,Five Below,Variety store,False,150,False,"https://www.google.com/maps/place/Five+Below/@42.4292653,-76.5103423,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0810b60984c01:0x1b34d13d1f36a007!8m2!3d42.4292653!4d-76.5103423!16s%2Fg%2F11b8_ykh95?hl=en&entry=ttu",4.3,42.4292653,-76.5103423
ChIJbx35RJyB0IkRTah_qd4jtAk,699223281382697037,Sunny Days Of Ithaca,Souvenir store,False,79,False,"https://www.google.com/maps/place/Sunny+Days+Of+Ithaca/@42.4394279,-76.4969274,17z/data=!3m1!4b1!4m6!3m5!1s0x89d0819c44f91d6f:0x9b423dea97fa84d!8m2!3d42.4394279!4d-76.4969274!16s%2Fg%2F1s04bsc_v?hl=en&entry=ttu",4.4,42.4394279,-76.4969274
ChIJSxgjK5CB0IkRZBREBr-hH2k,7574950940076414052,Demon Hogs,Clothing store,True,0,False,"https://www.google.com/maps/place/Demon+Hogs/@42.4496583,-76.5003381,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081902b23184b:0x691fa1bf06441464!8m2!3d42.4496583!4d-76.5003381!16s%2Fg%2F11t7t_43_g?hl=en&entry=ttu",,42.4496583,-76.5003381
ChIJfxFEQU1x2okR19sOtd1Qa1Q,6083044634849631191,Tuxedos to Go,Tuxedo shop,True,0,False,"https://www.google.com/maps/place/Tuxedos+to+Go/@42.529275,-76.442913,17z/data=!3m1!4b1!4m6!3m5!1s0x89da714d4144117f:0x546b50ddb50edbd7!8m2!3d42.529275!4d-76.442913!16s%2Fg%2F1hhhnscm6?hl=en&entry=ttu",,42.529275,-76.442913
ChIJad5TRtmB0IkRY0WvpakpCV4,6775992922961560931,Indigo Rose,Boutique,True,3,False,"https://www.google.com/maps/place/Indigo+Rose/@42.4394132,-76.4984943,17z/data=!3m1!4b1!4m6!3m5!1s0x89d081d94653de69:0x5e0929a9a5af4563!8m2!3d42.4394132!4d-76.4984943!16s%2Fg%2F11g0w1whbw?hl=en&entry=ttu",3.7,42.4394132,-76.4984943
